@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute controlVar3 numeric
@attribute varObjetivo numeric

@data
4,0.705494,0.6,-0.4,0
4,0.69506,0.6,-0.2,0
4,0.612423,0.6,0,0
4,0.867282,0.6,0.2,0.985652
4,0.94047,0.6,0.4,0.977057
4,0,0.6,0.6,0.978981
4,0,0.6,0.8,0.890398
4,0,0.6,1,0.981079
4,0,0.8,-1,0
4,-0.255533,0.8,-0.8,0
4,-0.600976,0.8,-0.6,0
4,0.241524,0.8,-0.4,0
4,0.213896,0.8,-0.2,-0.614512
4,0.75946,0.8,0,0
4,0.896697,0.8,0.2,0.980623
4,0,0.8,0.4,0
4,0,0.8,0.6,0.916767
4,0,0.8,0.8,0.895024
4,0.733045,0.8,1,-0.899817
4,0.696676,1,-1,0
4,-0.991092,1,-0.8,0.994632
4,0,1,-0.6,-0.961914
4,-0.998944,1,-0.4,-0.987147
4,0,1,-0.2,-0.919522
4,0.711306,1,0,0
4,0.865471,1,0.2,0
4,0.926647,1,0.4,0
4,0.927572,1,0.6,0
4,0.93768,1,0.8,0.882117
4,0.955657,1,1,0
4,0.755053,0,-1,0
4,0.926223,0,-0.8,0.322173
4,0.909405,0,-0.6,0.561492
4,0.919649,0,-0.4,0.674399
4,0.929816,0,-0.2,0.848022
4,0.932208,0,0,0.932481
4,0.934833,0,0.2,0
4,0.956583,0,0.4,0
4,0.93708,0,0.6,0.902294
4,0.947974,0,0.8,0.775764
4,0.946459,0,1,0.878423
4,0.964744,0.2,-1,-0.706851
4,0.730732,0.2,-0.8,0
4,0.8594,0.2,-0.6,0.275311
4,0.906522,0.2,-0.4,0.703681
4,0.922339,0.2,-0.2,0.842596
4,0.932474,0.2,0,0.931418
4,0.938738,0.2,0.2,0.992408
4,0.941838,0.2,0.4,0
4,0.955363,0.2,0.6,0.888378
4,0.950343,0.2,0.8,0.927552
4,0.971218,0.2,1,0.813625
4,0.992301,0.4,-1,0.352437
4,0.822798,0.4,-0.8,0.227446
4,0.883974,0.4,-0.6,0.570399
4,0.90381,0.4,-0.4,0.158645
4,0.879534,0.4,-0.2,0.691718
4,0.928671,0.4,0,0.923698
4,0.939029,0.4,0.2,0.979298
4,0.948324,0.4,0.4,0.998577
4,0.956346,0.4,0.6,0.901331
4,0.958186,0.4,0.8,0.731196
4,0.970236,0.4,1,0.907676
4,0.986154,0.6,-1,0
4,0.468011,0.6,-0.8,-0.752911
4,0.780545,0.6,-0.6,0
4,0.875823,0.6,-0.4,0.638354
4,0.911921,0.6,-0.2,0.824686
4,0.927133,0.6,0,0.923042
4,0.93866,0.6,0.2,0.99278
4,0.947141,0.6,0.4,0.984746
4,0.997991,0.6,0.6,0
4,0.991006,0.6,0.8,0
4,0.990472,0.6,1,0.6866
4,0.994791,0.8,-1,0.732433
4,0.813838,0.8,-0.8,0
4,0.883079,0.8,-0.6,0.272834
4,0.90533,0.8,-0.4,0.544795
4,0.731324,0.8,-0.2,0
4,0.879576,0.8,0,0
4,0.928156,0.8,0.2,0.984362
4,0.954475,0.8,0.4,0.988001
4,0.970022,0.8,0.6,0.94851
4,0.982438,0.8,0.8,0.915946
4,0.988291,0.8,1,0.395238
4,0.987294,1,-1,0.707477
4,0,1,-0.8,-0.882779
4,0.682782,1,-0.6,0
4,0.836075,1,-0.4,0.421455
4,0.897492,1,-0.2,0.683524
4,0.926952,1,0,0.922527
4,0.939423,1,0.2,0.996973
4,0.952946,1,0.4,0.997564
4,0.944873,1,0.6,0
4,0.995279,1,0.8,0
4,0.998662,1,1,0.46149
4,0.981974,0,-1,0.926565
4,0.962357,0,-0.8,0.407532
4,0.97575,0,-0.6,0.670353
4,0.979119,0,-0.4,0
4,0.980723,0,-0.2,0
4,0.979045,0,0,0.97881
4,0.982033,0,0.2,0.999034
4,0.983858,0,0.4,0.99017
4,0.986848,0,0.6,0.866182
4,0.985747,0,0.8,0.800517
4,0.987408,0,1,0
4,0.982519,0.2,-1,0.132049
4,0.936877,0.2,-0.8,0.409174
4,0.958847,0.2,-0.6,0.710652
4,0.965585,0.2,-0.4,0.796745
4,0.974573,0.2,-0.2,0.919514
4,0.980824,0.2,0,0.979745
4,0.983844,0.2,0.2,0.998552
4,0.987604,0.2,0.4,0
4,0.992948,0.2,0.6,0
4,0.992529,0.2,0.8,0.811486
4,0.996793,0.2,1,0.81463
4,0.997875,0.4,-1,0.341909
4,0.957664,0.4,-0.8,0.272125
4,0.963686,0.4,-0.6,0.736601
4,0.955742,0.4,-0.4,0.748862
4,0.895376,0.4,-0.2,0
4,0.966542,0.4,0,0
4,0.983544,0.4,0.2,0.999063
4,0.989244,0.4,0.4,0.936831
4,0.990463,0.4,0.6,0.821383
4,0.993695,0.4,0.8,0.701357
4,0.995366,0.4,1,0
4,0.985749,0.6,-1,0
4,0.865922,0.6,-0.8,0.154156
4,0.93173,0.6,-0.6,0.595562
4,0.954817,0.6,-0.4,0.800639
4,0.970733,0.6,-0.2,0.861345
4,0.979895,0.6,0,0.977699
4,0.984867,0.6,0.2,0.99614
4,0.999673,0.6,0.4,0
4,0.998763,0.6,0.6,0.825009
4,0.998656,0.6,0.8,0.80892
4,0.999845,0.6,1,0.767941
4,0.99613,0.8,-1,0.811372
4,0.88663,0.8,-0.8,0.389876
4,0.924403,0.8,-0.6,0.281164
4,0.959358,0.8,-0.4,0
4,0.880388,0.8,-0.2,0
4,0.961836,0.8,0,0
4,0.979885,0.8,0.2,0.997874
4,0.989883,0.8,0.4,0.976663
4,0.996132,0.8,0.6,0.761114
4,0.996022,0.8,0.8,0.554842
4,0.99606,0.8,1,0
4,0.622246,1,-1,0
4,0.808355,1,-0.8,0
4,0.899159,1,-0.6,0.491817
4,0.9435,1,-0.4,0.738708
4,0.960763,1,-0.2,0.883205
4,0.976055,1,0,0.973467
4,0.984659,1,0.2,0.996731
4,0.999403,1,0.4,0
4,0.995858,1,0.6,0
4,0.95099,1,0.8,0
4,0.963976,1,1,0
4,0.926435,0,-1,0.946704
4,0.993263,0,-0.8,0.787427
4,0.99178,0,-0.6,0.531107
4,0.996854,0,-0.4,0.870248
4,0.996529,0,-0.2,0.975181
4,0.997187,0,0,0.997345
4,0.997375,0,0.2,0.983966
4,0.997524,0,0.4,0.946995
4,0.99712,0,0.6,0.910035
4,0.996596,0,0.8,0.830258
4,0.990354,0,1,0
4,0.995889,0.2,-1,0.536151
4,0.985517,0.2,-0.8,0.648222
4,0.993182,0.2,-0.6,0.85528
4,0.996524,0.2,-0.4,0.920337
4,0.998402,0.2,-0.2,0.955932
4,0.998764,0.2,0,0.99908
4,0.999168,0.2,0.2,0
4,0.998404,0.2,0.4,0
4,0.998258,0.2,0.6,0.809912
4,0.995641,0.2,0.8,0.795278
4,0.994455,0.2,1,0.555321
4,0.995885,0.4,-1,0.594998
4,0.992766,0.4,-0.8,0.546437
4,0.995661,0.4,-0.6,0.182509
4,0.973495,0.4,-0.4,0
4,0.994632,0.4,-0.2,0.920154
4,0.998893,0.4,0,0.998502
4,0.999856,0.4,0.2,0.987001
4,0.999361,0.4,0.4,0.945213
4,0.997823,0.4,0.6,0.874344
4,0.995106,0.4,0.8,0.594563
4,0.887414,0.4,1,0
4,0.955929,0.6,-1,0.760699
4,0.963444,0.6,-0.8,0.379005
4,0.975086,0.6,-0.6,0.548879
4,0.984959,0.6,-0.4,0.834705
4,0.996753,0.6,-0.2,0.96798
4,0.999335,0.6,0,0.999193
4,0.999833,0.6,0.2,0
4,0.997994,0.6,0.4,0.843089
4,0.996189,0.6,0.6,0.81286
4,0.989889,0.6,0.8,0.710329
4,0.983878,0.6,1,0.670052
4,0.976897,0.8,-1,0.527029
4,0.977831,0.8,-0.8,0.626046
4,0.976353,0.8,-0.6,0.650615
4,0.763177,0.8,-0.4,-0.025523
4,0.972951,0.8,-0.2,0
4,0.998062,0.8,0,0.990329
4,0.994752,0.8,0.2,0.962779
4,0.999034,0.8,0.4,0.822827
4,0.997789,0.8,0.6,0.687474
4,0.996764,0.8,0.8,0.590514
4,0.782341,0.8,1,0
4,0.855673,1,-1,0
4,0.914934,1,-0.8,0.241676
4,0.969146,1,-0.6,0.664079
4,0.985469,1,-0.4,0.693534
4,0.998073,1,-0.2,0.942545
4,0.999486,1,0,0.999199
4,0.999881,1,0.2,0
4,0.988576,1,0.4,0
4,0.995437,1,0.6,0.711274
4,0.997046,1,0.8,0.677734
4,0.970671,1,1,0.554047
5,-0.94868,0,-1,-0.950416
5,-0.996767,0,-0.8,-0.820939
5,-0.994198,0,-0.6,-0.861794
5,-0.997187,0,-0.4,0
5,-0.997789,0,-0.2,0
5,-0.97578,0,0,-0.978941
5,-0.990518,0,0.2,-0.996638
5,-0.997839,0,0.4,-0.935046
5,-0.997897,0,0.6,-0.864537
5,-0.996725,0,0.8,-0.802105
5,-0.996123,0,1,-0.409623
5,-0.994663,0.2,-1,0
5,-0.969413,0.2,-0.8,-0.510671
5,-0.993936,0.2,-0.6,-0.767987
5,-0.996936,0.2,-0.4,-0.882447
5,-0.997177,0.2,-0.2,-0.965891
5,-0.998866,0.2,0,-0.986582
5,-0.999006,0.2,0.2,-0.958818
5,-0.997626,0.2,0.4,0
5,-0.998196,0.2,0.6,0
5,-0.996201,0.2,0.8,-0.565593
5,-0.986537,0.2,1,-0.471749
5,-0.987424,0.4,-1,-0.792745
5,-0.98554,0.4,-0.8,-0.65443
5,-0.993543,0.4,-0.6,-0.807317
5,-0.913441,0.4,-0.4,0
5,-0.99393,0.4,-0.2,0
5,-0.966769,0.4,0,-0.947574
5,-0.995056,0.4,0.2,-0.960545
5,-0.999324,0.4,0.4,0
5,-0.999061,0.4,0.6,-0.756778
5,-0.988846,0.4,0.8,-0.587727
5,-0.98468,0.4,1,0
5,-0.819021,0.6,-1,0
5,-0.942783,0.6,-0.8,-0.431704
5,-0.973701,0.6,-0.6,-0.707141
5,-0.995733,0.6,-0.4,-0.878042
5,-0.996722,0.6,-0.2,-0.954555
5,-0.999125,0.6,0,-0.997757
5,-0.999938,0.6,0.2,0
5,-0.981627,0.6,0.4,0
5,-0.98759,0.6,0.6,0
5,-0.989398,0.6,0.8,-0.62002
5,-0.984739,0.6,1,-0.614349
5,-0.978224,0.8,-1,-0.893804
5,-0.9604,0.8,-0.8,-0.391178
5,-0.990226,0.8,-0.6,-0.559041
5,-0.848451,0.8,-0.4,0
5,-0.979253,0.8,-0.2,0
5,-0.998484,0.8,0,0
5,-0.998682,0.8,0.2,0
5,-0.99593,0.8,0.4,-0.880143
5,-0.985567,0.8,0.6,0
5,-0.985862,0.8,0.8,-0.58607
5,-0.576365,0.8,1,0.923761
5,-0.83394,1,-1,0
5,-0.956901,1,-0.8,-0.396903
5,-0.974644,1,-0.6,-0.651182
5,-0.982107,1,-0.4,-0.717378
5,-0.988039,1,-0.2,-0.908331
5,-0.994569,1,0,-0.990583
5,-0.999951,1,0.2,0
5,-0.991772,1,0.4,0
5,-0.999241,1,0.6,0
5,-0.996171,1,0.8,-0.628025
5,-0.966996,1,1,-0.502482
5,-0.89416,0,-1,-0.987377
5,-0.994546,0,-0.8,-0.905147
5,-0.993912,0,-0.6,-0.816869
5,-0.985371,0,-0.4,0
5,-0.979364,0,-0.2,0
5,-0.912723,0,0,-0.87325
5,-0.97113,0,0.2,-0.889462
5,-0.978254,0,0.4,-0.801357
5,-0.976663,0,0.6,-0.736228
5,-0.971687,0,0.8,-0.660571
5,-0.957448,0,1,0
5,-0.955743,0.2,-1,0
5,-0.997273,0.2,-0.8,0
5,-0.998756,0.2,-0.6,-0.843392
5,-0.992858,0.2,-0.4,-0.956957
5,-0.990707,0.2,-0.2,-0.996089
5,-0.986253,0.2,0,-0.985798
5,-0.984701,0.2,0.2,0
5,-0.978754,0.2,0.4,0
5,-0.978202,0.2,0.6,-0.680065
5,-0.967209,0.2,0.8,-0.588046
5,-0.961289,0.2,1,-0.570286
5,-0.948236,0.4,-1,-0.880531
5,-0.999585,0.4,-0.8,-0.808522
5,-0.999673,0.4,-0.6,0
5,-0.99854,0.4,-0.4,0
5,-0.975906,0.4,-0.2,0
5,-0.988618,0.4,0,-0.990963
5,-0.984947,0.4,0.2,-0.895045
5,-0.981352,0.4,0.4,-0.8617
5,-0.972116,0.4,0.6,-0.514644
5,-0.971359,0.4,0.8,0.678684
5,-0.820393,0.4,1,0
5,-0.864606,0.6,-1,0
5,-0.99667,0.6,-0.8,-0.610582
5,-0.998553,0.6,-0.6,-0.730591
5,-0.999236,0.6,-0.4,-0.913109
5,-0.994912,0.6,-0.2,-0.99025
5,-0.999128,0.6,0,0
5,-0.984928,0.6,0.2,0
5,-0.976035,0.6,0.4,0
5,-0.959637,0.6,0.6,-0.541124
5,-0.934836,0.6,0.8,-0.402047
5,-0.937364,0.6,1,-0.355489
5,-0.916163,0.8,-1,0
5,-0.762882,0.8,-0.8,0
5,-0.974094,0.8,-0.6,0
5,-0.999708,0.8,-0.4,0
5,-0.998955,0.8,-0.2,0
5,-0.990726,0.8,0,0
5,-0.983494,0.8,0.2,-0.903589
5,-0.912468,0.8,0.4,0
5,-0.922291,0.8,0.6,0
5,-0.913018,0.8,0.8,-0.10508
5,-0.884847,0.8,1,0
5,-0.836603,1,-1,0
5,-0.984467,1,-0.8,0
5,-0.999388,1,-0.6,0
5,-0.810773,1,-0.4,0
5,-0.998367,1,-0.2,0
5,-0.983868,1,0,0
5,-0.983679,1,0.2,-0.909906
5,-0.975975,1,0.4,-0.747572
5,-0.932224,1,0.6,-0.508766
5,-0.472969,1,0.8,0.948987
5,-0.779458,1,1,0
5,-0.698559,0,-1,0
5,-0.940792,0,-0.8,-0.903869
5,-0.95544,0,-0.6,-0.957419
5,-0.954398,0,-0.4,-0.997904
5,-0.94806,0,-0.2,-0.991152
5,-0.943352,0,0,0
5,-0.943766,0,0.2,0
5,-0.942504,0,0.4,-0.695329
5,-0.928271,0,0.6,-0.569267
5,-0.92031,0,0.8,-0.52571
5,-0.913566,0,1,-0.385565
5,-0.90308,0.2,-1,-0.943427
5,-0.99526,0.2,-0.8,0
5,-0.983046,0.2,-0.6,0
5,-0.956232,0.2,-0.4,-0.989653
5,-0.953638,0.2,-0.2,-0.997916
5,-0.955028,0.2,0,-0.9559
5,-0.938595,0.2,0.2,-0.864897
5,-0.931333,0.2,0.4,-0.619616
5,-0.929791,0.2,0.6,0
5,-0.862346,0.2,0.8,0
5,-0.880294,0.2,1,0
5,-0.885191,0.4,-1,-0.951482
5,-0.989274,0.4,-0.8,-0.883163
5,-0.976179,0.4,-0.6,-0.963222
5,-0.971305,0.4,-0.4,0
5,-0.973518,0.4,-0.2,-0.73497
5,-0.993146,0.4,0,0
5,-0.952796,0.4,0.2,-0.995175
5,0,0.4,0.4,-0.60979
5,-0.251808,0.4,0.6,0
5,-0.314036,0.4,0.8,0.831942
5,-0.671383,0.4,1,0.720577
5,-0.778067,0.6,-1,0
5,-0.726187,0.6,-0.8,0
5,-0.987465,0.6,-0.6,0
5,-0.998133,0.6,-0.4,0
5,-0.959468,0.6,-0.2,0
5,-0.983613,0.6,0,0
5,-0.938936,0.6,0.2,0
5,-0.923044,0.6,0.4,-0.655003
5,-0.879901,0.6,0.6,-0.493044
5,-0.892643,0.6,0.8,-0.497987
5,-0.883337,0.6,1,0
5,-0.877412,0.8,-1,-0.780449
5,-0.495759,0.8,-0.8,0
5,-0.971766,0.8,-0.6,0
5,-0.996784,0.8,-0.4,0
5,-0.812463,0.8,-0.2,-0.94829
5,-0.999897,0.8,0,-0.986975
5,-0.93891,0.8,0.2,-0.847935
5,-0.921528,0.8,0.4,0
5,-0.775098,0.8,0.6,0
5,-0.732183,0.8,0.8,0
5,-0.563807,0.8,1,0.963769
5,0,1,-1,0
5,0.213535,1,-0.8,0
5,0.274454,1,-0.6,0
5,0,1,-0.4,0
5,-0.987796,1,-0.2,-0.891554
5,0,1,0,-0.999092
5,0,1,0.2,-0.64203
5,-0.767577,1,0.4,0
5,-0.79126,1,0.6,0
5,-0.769123,1,0.8,0.995372
5,0,1,1,0.998545
5,-0.397969,0,-1,-0.989595
5,-0.927664,0,-0.8,-0.906664
5,-0.883312,0,-0.6,0
5,-0.869899,0,-0.4,-0.998147
5,-0.894351,0,-0.2,0
5,-0.86022,0,0,0
5,-0.864644,0,0.2,-0.664312
5,-0.854446,0,0.4,-0.507499
5,-0.849821,0,0.6,-0.422145
5,-0.840552,0,0.8,-0.360121
5,-0.824547,0,1,0.871662
5,-0.78694,0.2,-1,0
5,-0.930372,0.2,-0.8,0
5,-0.889501,0.2,-0.6,0
5,-0.897033,0.2,-0.4,-0.977464
5,-0.882524,0.2,-0.2,-0.975323
5,-0.896265,0.2,0,-0.901228
5,-0.867452,0.2,0.2,0
5,-0.86808,0.2,0.4,-0.424036
5,-0.847161,0.2,0.6,-0.200004
5,-0.817709,0.2,0.8,0
5,-0.805047,0.2,1,0
5,-0.798071,0.4,-1,-0.997801
5,-0.943386,0.4,-0.8,0
5,-0.971379,0.4,-0.6,0
5,-0.92563,0.4,-0.4,0
5,-0.889623,0.4,-0.2,-0.971699
5,-0.878986,0.4,0,-0.883065
5,-0.865562,0.4,0.2,-0.664239
5,-0.854421,0.4,0.4,-0.617004
5,-0.831244,0.4,0.6,0
5,-0.713205,0.4,0.8,0
5,-0.718756,0.4,1,0
5,-0.734926,0.6,-1,-0.997274
5,-0.969541,0.6,-0.8,-0.892814
5,-0.942679,0.6,-0.6,-0.896286
5,-0.8946,0.6,-0.4,-0.996325
5,-0.90406,0.6,-0.2,-0.976198
5,-0.939915,0.6,0,0
5,-0.865915,0.6,0.2,0
5,-0.835755,0.6,0.4,-0.501516
5,-0.819807,0.6,0.6,-0.420037
5,-0.803831,0.6,0.8,-0.274593
5,-0.767848,0.6,1,0
5,-0.778907,0.8,-1,-0.934689
5,-0.924906,0.8,-0.8,0
5,-0.999573,0.8,-0.6,0
5,-0.933676,0.8,-0.4,0
5,-0.920474,0.8,-0.2,0
5,-0.901627,0.8,0,-0.905656
5,-0.86426,0.8,0.2,-0.659197
5,-0.847622,0.8,0.4,-0.570018
5,-0.811892,0.8,0.6,-0.392254
5,-0.767824,0.8,0.8,0.841094
5,-0.377264,0.8,1,0.904648
5,-0.582852,1,-1,-0.960371
5,-0.963351,1,-0.8,-0.847214
5,-0.941906,1,-0.6,-0.960885
5,-0.900691,1,-0.4,-0.999329
5,-0.93076,1,-0.2,-0.969347
5,-0.863112,1,0,-0.87121
5,-0.865893,1,0.2,0
5,-0.809467,1,0.4,-0.231853
5,-0.802112,1,0.6,0
5,-0.736219,1,0.8,0
5,-0.725357,1,1,0
5,-0.615124,0,-1,-0.996719
5,-0.793107,0,-0.8,-0.997347
5,-0.812997,0,-0.6,0
5,-0.753267,0,-0.4,0
5,-0.768204,0,-0.2,-0.927465
5,-0.793814,0,0,-0.799103
5,-0.765815,0,0.2,-0.627033
5,-0.756318,0,0.4,-0.474099
5,-0.746742,0,0.6,-0.360052
5,-0.715411,0,0.8,0.576165
5,-0.706047,0,1,0
5,-0.702829,0.2,-1,-0.974094
5,-0.817659,0.2,-0.8,-0.99086
5,-0.825776,0.2,-0.6,-0.997018
5,-0.815826,0.2,-0.4,-0.978907
5,-0.797468,0.2,-0.2,-0.900351
5,-0.775014,0.2,0,0
5,-0.7648,0.2,0.2,-0.408789
5,-0.753218,0.2,0.4,-0.310099
5,-0.727808,0.2,0.6,0
5,-0.709944,0.2,0.8,0
5,-0.693621,0.2,1,0
5,-0.676633,0.4,-1,-0.994522
5,-0.873649,0.4,-0.8,0
5,-0.883352,0.4,-0.6,0
5,-0.830217,0.4,-0.4,-0.981755
5,-0.594488,0.4,-0.2,-0.757011
5,-0.784479,0.4,0,-0.792179
5,-0.765851,0.4,0.2,-0.637809
5,-0.748275,0.4,0.4,-0.472936
5,-0.725295,0.4,0.6,0
5,-0.726403,0.4,0.8,0.814181
5,-0.415232,0.4,1,0.853252
5,-0.48737,0.6,-1,-0.985078
5,-0.864248,0.6,-0.8,0
5,-0.859098,0.6,-0.6,-0.998203
5,-0.848654,0.6,-0.4,-0.990665
5,-0.809222,0.6,-0.2,-0.922002
5,-0.789483,0.6,0,-0.799504
5,-0.764664,0.6,0.2,0
5,-0.707151,0.6,0.4,-0.097984
5,-0.64235,0.6,0.6,0
5,-0.611833,0.6,0.8,0
5,-0.596006,0.6,1,0
5,-0.617915,0.8,-1,-0.951103
5,-0.896015,0.8,-0.8,-0.984425
5,-0.982865,0.8,-0.6,0
5,-0.917086,0.8,-0.4,0
5,-0.916838,0.8,-0.2,0
5,-0.79439,0.8,0,-0.7931
5,-0.766146,0.8,0.2,-0.637209
5,-0.739395,0.8,0.4,-0.379949
5,-0.690656,0.8,0.6,0
5,-0.641471,0.8,0.8,0
5,0,0.8,1,0
5,0,1,-1,-0.990482
5,-0.983326,1,-0.8,0
5,-0.881124,1,-0.6,-0.977077
5,-0.841591,1,-0.4,-0.991862
5,-0.837892,1,-0.2,-0.948166
5,-0.797952,1,0,-0.803105
5,-0.76764,1,0.2,0
5,-0.638394,1,0.4,0
5,-0.628917,1,0.6,0
5,-0.637616,1,0.8,0
5,-0.572877,1,1,0
5,0,0,-1,-0.988133
5,-0.675241,0,-0.8,-0.963763
5,-0.70008,0,-0.6,-0.997544
5,-0.652833,0,-0.4,0
5,-0.640884,0,-0.2,-0.840598
5,-0.650701,0,0,-0.64489
5,-0.641833,0,0.2,-0.473828
5,-0.631828,0,0.4,-0.319547
5,-0.618267,0,0.6,0
5,-0.600514,0,0.8,0
5,-0.606375,0,1,0.706642
5,-0.571157,0.2,-1,-0.995414
5,-0.747928,0.2,-0.8,-0.998946
5,-0.713304,0.2,-0.6,-0.970305
5,-0.698574,0.2,-0.4,-0.91266
5,-0.676652,0.2,-0.2,-0.811651
5,-0.659186,0.2,0,-0.673865
5,-0.641262,0.2,0.2,-0.478029
5,-0.588183,0.2,0.4,0
5,-0.577587,0.2,0.6,0
5,-0.565831,0.2,0.8,0
5,-0.558165,0.2,1,0
5,-0.542054,0.4,-1,-0.961643
5,-0.835687,0.4,-0.8,0
5,-0.74036,0.4,-0.6,-0.992023
5,-0.886527,0.4,-0.4,0
5,-0.73158,0.4,-0.2,0
5,-0.670591,0.4,0,-0.683128
5,-0.64347,0.4,0.2,-0.476337
5,-0.619949,0.4,0.4,-0.298985
5,-0.591486,0.4,0.6,0
5,-0.557573,0.4,0.8,0
5,0,0.4,1,0.991975
5,0,0.6,-1,-0.996068
5,-0.840039,0.6,-0.8,-0.946905
5,-0.802175,0.6,-0.6,0
5,-0.758196,0.6,-0.4,-0.969664
5,-0.705726,0.6,-0.2,-0.847978
5,-0.673004,0.6,0,-0.680588
5,-0.642963,0.6,0.2,0
5,-0.544378,0.6,0.4,0
5,-0.497498,0.6,0.6,0
5,-0.501256,0.6,0.8,0
5,-0.454007,0.6,1,0
5,-0.437148,0.8,-1,-0.873098
5,-0.825166,0.8,-0.8,-0.984202
5,-0.689897,0.8,-0.6,-0.987891
5,-0.978396,0.8,-0.4,0
5,-0.766996,0.8,-0.2,0
5,-0.679433,0.8,0,-0.691821
5,-0.640864,0.8,0.2,-0.480659
5,-0.603476,0.8,0.4,0
5,-0.556461,0.8,0.6,0
5,-0.513847,0.8,0.8,0
5,-0.493607,0.8,1,0.865004
5,0,1,-1,-0.999354
5,-0.938297,1,-0.8,0
5,-0.750012,1,-0.6,-0.99932
5,-0.763104,1,-0.4,-0.966888
5,-0.71606,1,-0.2,-0.929364
5,-0.675532,1,0,-0.686234
5,-0.64207,1,0.2,0
5,-0.525875,1,0.4,0
5,-0.504649,1,0.6,0
5,-0.479761,1,0.8,0
5,-0.46965,1,1,0
5,0,0,-1,-0.684049
5,-0.580821,0,-0.8,-0.932847
5,-0.565071,0,-0.6,-0.873234
5,-0.544313,0,-0.4,0
5,-0.495611,0,-0.2,-0.765995
5,-0.512248,0,0,-0.514332
5,-0.498814,0,0.2,-0.292653
5,-0.490309,0,0.4,0
5,-0.474092,0,0.6,0
5,-0.452869,0,0.8,0
5,-0.426275,0,1,0
5,0,0.2,-1,0
5,-0.558984,0.2,-0.8,-0.999019
5,-0.598849,0.2,-0.6,-0.95451
5,-0.563014,0.2,-0.4,-0.842812
5,-0.536461,0.2,-0.2,-0.688773
5,-0.517311,0.2,0,-0.522606
5,-0.501395,0.2,0.2,0
5,-0.490203,0.2,0.4,0
5,-0.43891,0.2,0.6,0.521938
5,0,0.2,0.8,0
5,0,0.2,1,0
5,0,0.4,-1,-0.899412
5,-0.646655,0.4,-0.8,-0.97374
5,-0.619475,0.4,-0.6,-0.913538
5,-0.585044,0.4,-0.4,-0.845915
5,-0.548859,0.4,-0.2,-0.695182
5,-0.606523,0.4,0,0
5,-0.603776,0.4,0.2,-0.215405
5,-0.43796,0.4,0.4,0
5,0,0.4,0.6,0
5,0,0.4,0.8,0.556023
5,0,0.4,1,0.975314
5,0,0.6,-1,-0.995032
5,-0.769762,0.6,-0.8,0
5,-0.697577,0.6,-0.6,-0.994954
5,-0.622477,0.6,-0.4,-0.880916
5,-0.564422,0.6,-0.2,-0.72438
5,-0.529417,0.6,0,-0.536263
5,-0.50225,0.6,0.2,-0.315054
5,0,0.6,0.4,0.602949
5,0,0.6,0.6,0
5,0,0.6,0.8,0
5,0,0.6,1,0
5,0,0.8,-1,-0.99379
5,-0.657771,0.8,-0.8,-0.9612
5,-0.568968,0.8,-0.6,-0.895561
5,-0.599859,0.8,-0.4,0
5,-0.681978,0.8,-0.2,0
5,-0.789276,0.8,0,0
5,-0.494899,0.8,0.2,-0.259782
5,-0.450452,0.8,0.4,0
5,0,0.8,0.6,0
5,0,0.8,0.8,0
5,0,0.8,1,0.885304
5,0.533652,1,-1,-0.990033
5,-0.930333,1,-0.8,0
5,-0.657699,1,-0.6,-0.99562
5,-0.649195,1,-0.4,-0.956425
5,-0.60416,1,-0.2,-0.783888
5,-0.543532,1,0,-0.559704
5,-0.499406,1,0.2,0
5,-0.469538,1,0.4,0.850996
5,0,1,0.6,0.913446
5,0,1,0.8,0.700134
5,0,1,1,0.619674
5,0,0,-1,-0.659816
5,-0.428457,0,-0.8,-0.866478
5,0,0,-0.6,-0.820651
5,0,0,-0.4,-0.716162
5,0,0,-0.2,-0.748522
5,0,0,0,-0.365298
5,0,0,0.2,0
5,0,0,0.4,0
5,0,0,0.6,0
5,0,0,0.8,0.607088
5,0,0,1,0
5,0,0.2,-1,0
5,-0.561566,0.2,-0.8,0
5,-0.47803,0.2,-0.6,-0.980608
5,-0.499022,0.2,-0.4,-0.850075
5,0,0.2,-0.2,-0.592114
5,0,0.2,0,-0.359162
5,0,0.2,0.2,0
5,0,0.2,0.4,0.5673
5,0,0.2,0.6,0.520651
5,0,0.2,0.8,0.488786
5,0,0.2,1,0.681947
5,0,0.4,-1,-0.883721
5,-0.516531,0.4,-0.8,-0.944332
5,-0.463501,0.4,-0.6,-0.855851
5,-0.44227,0.4,-0.4,0
5,-0.500098,0.4,-0.2,-0.807514
5,0,0.4,0,-0.413358
5,0,0.4,0.2,0
5,0,0.4,0.4,0
5,0,0.4,0.6,0
5,0,0.4,0.8,0
5,0,0.4,1,0.561337
5,0,0.6,-1,0
5,-0.756804,0.6,-0.8,0
5,-0.620493,0.6,-0.6,-0.984511
5,-0.4726,0.6,-0.4,-0.799778
5,-0.419265,0.6,-0.2,-0.621395
5,0,0.6,0,-0.392371
5,0,0.6,0.2,0
5,0,0.6,0.4,0
5,0,0.6,0.6,0
5,0,0.6,0.8,0.881121
5,0,0.6,1,0.779392
5,0,0.8,-1,-0.678315
5,-0.604609,0.8,-0.8,-0.989006
5,-0.421842,0.8,-0.6,-0.825245
5,-0.460322,0.8,-0.4,-0.781054
