@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute varObjetivo numeric

@data
-0.25,4.75,5.5,1.21557
-0.25,4.75,6,1.265586
-0.25,4.75,6.5,1.275946
-0.25,4.75,7,2.741012
-0.25,4.75,7.5,2.190939
-0.25,4.75,8,1.703756
-0.25,4.75,8.5,5.816696
-0.25,4.75,9,1.600391
-0.25,4.75,9.5,1.472845
-0.25,4.75,10,1.409968
-0.25,4.75,10.5,1.458497
-0.25,4.75,11,2.530479
-0.25,4.75,11.5,1.931704
-0.25,4.75,12,1.8861
-0.25,4.75,12.5,1.646721
-0.25,4.75,13,3.487499
-0.25,4.75,13.5,1.493451
-0.25,4.75,14,2.353645
-0.25,4.75,14.5,5.299029
-0.25,4.75,15,9.888385
-0.25,5,5,2.824476
-0.25,5,5.5,1.995328
-0.25,5,6,1.822283
-0.25,5,6.5,2.326436
-0.25,5,7,1.853163
-0.25,5,7.5,2.040137
-0.25,5,8,1.373971
-0.25,5,8.5,1.347585
-0.25,5,9,1.766888
-0.25,5,9.5,1.093032
-0.25,5,10,2.625717
-0.25,5,10.5,2.392857
-0.25,5,11,2.133259
-0.25,5,11.5,1.277134
-0.25,5,12,2.233695
-0.25,5,12.5,1.131916
-0.25,5,13,1.207922
-0.25,5,13.5,5.367168
-0.25,5,14,1.502048
-0.25,5,14.5,2.313195
-0.25,5,15,2.512164
0,-5,5,2.17143
0,-5,5.5,1.517796
0,-5,6,3.970417
0,-5,6.5,2.049482
0,-5,7,1.667677
0,-5,7.5,1.326428
0,-5,8,1.721254
0,-5,8.5,1.742505
0,-5,9,1.813004
0,-5,9.5,3.624873
0,-5,10,2.328416
0,-5,10.5,1.759608
0,-5,11,1.841106
0,-5,11.5,3.625345
0,-5,12,7.143003
0,-5,12.5,4.988803
0,-5,13,2.902511
0,-5,13.5,1.35566
0,-5,14,2.088776
0,-5,14.5,1.363887
0,-5,15,4.567787
0,-4.75,5,1.24252
0,-4.75,5.5,2.205584
0,-4.75,6,1.389574
0,-4.75,6.5,1.753549
0,-4.75,7,1.456992
0,-4.75,7.5,2.041227
0,-4.75,8,2.444713
0,-4.75,8.5,1.724391
0,-4.75,9,2.237219
0,-4.75,9.5,2.178517
0,-4.75,10,1.648363
0,-4.75,10.5,1.933186
0,-4.75,11,3.896376
0,-4.75,11.5,3.360152
0,-4.75,12,1.702657
0,-4.75,12.5,2.000148
0,-4.75,13,1.605196
0,-4.75,13.5,2.676101
0,-4.75,14,1.783963
0,-4.75,14.5,1.944025
0,-4.75,15,1.50916
0,-4.5,5,2.034539
0,-4.5,5.5,2.246974
0,-4.5,6,1.370844
0,-4.5,6.5,4.801949
0,-4.5,7,2.33649
0,-4.5,7.5,2.162111
0,-4.5,8,1.867842
0,-4.5,8.5,1.823619
0,-4.5,9,3.361439
0,-4.5,9.5,2.955221
0,-4.5,10,1.877155
0,-4.5,10.5,2.388036
0,-4.5,11,1.798083
0,-4.5,11.5,1.306607
0,-4.5,12,1.489789
0,-4.5,12.5,1.843771
0,-4.5,13,1.611507
0,-4.5,13.5,3.068632
0,-4.5,14,1.608583
0,-4.5,14.5,1.669709
0,-4.5,15,2.385301
0,-4.25,5,4.420355
0,-4.25,5.5,1.775424
0,-4.25,6,1.250425
0,-4.25,6.5,1.392791
0,-4.25,7,1.866516
0,-4.25,7.5,1.543474
0,-4.25,8,1.549817
0,-4.25,8.5,2.925266
0,-4.25,9,4.230011
0,-4.25,9.5,1.901106
0,-4.25,10,2.284959
0,-4.25,10.5,1.486561
0,-4.25,11,1.656461
0,-4.25,11.5,2.474779
0,-4.25,12,3.012994
0,-4.25,12.5,1.878555
0,-4.25,13,1.383214
0,-4.25,13.5,2.783205
0,-4.25,14,2.238837
0,-4.25,14.5,3.188916
0,-4.25,15,2.290624
0,-4,5,1.236669
0,-4,5.5,1.608763
0,-4,6,2.013718
0,-4,6.5,2.749636
0,-4,7,1.825987
0,-4,7.5,1.836439
0,-4,8,1.997472
0,-4,8.5,1.636546
0,-4,9,1.845613
0,-4,9.5,1.418214
0,-4,10,1.48473
0,-4,10.5,2.000307
0,-4,11,3.734217
0,-4,11.5,3.476313
0,-4,12,2.741783
0,-4,12.5,1.559929
0,-4,13,1.682564
0,-4,13.5,2.028538
0,-4,14,4.302217
0,-4,14.5,1.755422
0,-4,15,2.226573
0,-3.75,5,1.593351
0,-3.75,5.5,1.123852
0,-3.75,6,1.964318
0,-3.75,6.5,2.439448
0,-3.75,7,1.847538
0,-3.75,7.5,2.058713
0,-3.75,8,3.206775
0,-3.75,8.5,1.280075
0,-3.75,9,4.636555
0,-3.75,9.5,2.732273
0,-3.75,10,2.247373
0,-3.75,10.5,1.842844
0,-3.75,11,2.054718
0,-3.75,11.5,1.125679
0,-3.75,12,2.223509
0,-3.75,12.5,2.936989
0,-3.75,13,2.632128
0,-3.75,13.5,1.849118
0,-3.75,14,1.430743
0,-3.75,14.5,2.495827
0,-3.75,15,1.850619
0,-3.5,5,2.568082
0,-3.5,5.5,2.967802
0,-3.5,6,1.915745
0,-3.5,6.5,2.033862
0,-3.5,7,1.72556
0,-3.5,7.5,1.785921
0,-3.5,8,1.463061
0,-3.5,8.5,1.787438
0,-3.5,9,2.104979
0,-3.5,9.5,2.645252
0,-3.5,10,1.481698
0,-3.5,10.5,2.067719
0,-3.5,11,1.581545
0,-3.5,11.5,1.355109
0,-3.5,12,3.675788
0,-3.5,12.5,1.12911
0,-3.5,13,2.806057
0,-3.5,13.5,3.599188
0,-3.5,14,3.983977
0,-3.5,14.5,3.266959
0,-3.5,15,1.485995
0,-3.25,5,3.28133
0,-3.25,5.5,1.313823
0,-3.25,6,1.848171
0,-3.25,6.5,1.817584
0,-3.25,7,1.19881
0,-3.25,7.5,1.869162
0,-3.25,8,2.010824
0,-3.25,8.5,1.391906
0,-3.25,9,1.440785
0,-3.25,9.5,4.236751
0,-3.25,10,2.154324
0,-3.25,10.5,2.294089
0,-3.25,11,4.078556
0,-3.25,11.5,1.21148
0,-3.25,12,1.62559
0,-3.25,12.5,1.85296
0,-3.25,13,1.271325
0,-3.25,13.5,2.178122
0,-3.25,14,2.880449
0,-3.25,14.5,1.41531
0,-3.25,15,1.383393
0,-3,5,1.479196
0,-3,5.5,1.282802
0,-3,6,1.535045
0,-3,6.5,3.679489
0,-3,7,2.714833
0,-3,7.5,1.244091
0,-3,8,1.523768
0,-3,8.5,1.4538
0,-3,9,1.431425
0,-3,9.5,2.136489
0,-3,10,3.318696
0,-3,10.5,1.299036
0,-3,11,2.214582
0,-3,11.5,1.619865
0,-3,12,3.738543
0,-3,12.5,1.670757
0,-3,13,1.633751
0,-3,13.5,1.238677
0,-3,14,2.194926
0,-3,14.5,1.758879
0,-3,15,1.623811
0,-2.75,5,1.703561
0,-2.75,5.5,3.198873
0,-2.75,6,2.469297
0,-2.75,6.5,1.481594
0,-2.75,7,1.574351
0,-2.75,7.5,1.718309
0,-2.75,8,2.495759
0,-2.75,8.5,2.002072
0,-2.75,9,3.245115
0,-2.75,9.5,1.81628
0,-2.75,10,1.892499
0,-2.75,10.5,5.274876
0,-2.75,11,2.606077
0,-2.75,11.5,1.523414
0,-2.75,12,1.668188
0,-2.75,12.5,2.424414
0,-2.75,13,1.814106
0,-2.75,13.5,2.050336
0,-2.75,14,2.93977
0,-2.75,14.5,3.49099
0,-2.75,15,2.3397
0,-2.5,5,1.954084
0,-2.5,5.5,1.446691
0,-2.5,6,1.124817
0,-2.5,6.5,1.582148
0,-2.5,7,1.134248
0,-2.5,7.5,2.856156
0,-2.5,8,1.956664
0,-2.5,8.5,1.132457
0,-2.5,9,1.881414
0,-2.5,9.5,1.974573
0,-2.5,10,1.045485
0,-2.5,10.5,1.485241
0,-2.5,11,1.075884
0,-2.5,11.5,4.225844
0,-2.5,12,1.725162
0,-2.5,12.5,2.31024
0,-2.5,13,1.080792
0,-2.5,13.5,1.750124
0,-2.5,14,1.963764
0,-2.5,14.5,2.171961
0,-2.5,15,1.768734
0,-2.25,5,1.764978
0,-2.25,5.5,2.097448
0,-2.25,6,2.702043
0,-2.25,6.5,3.445073
0,-2.25,7,3.101772
0,-2.25,7.5,1.301451
0,-2.25,8,1.228845
0,-2.25,8.5,1.321605
0,-2.25,9,1.569085
0,-2.25,9.5,1.793777
0,-2.25,10,1.070104
0,-2.25,10.5,1.53028
0,-2.25,11,1.811322
0,-2.25,11.5,2.641497
0,-2.25,12,3.286496
0,-2.25,12.5,1.512493
0,-2.25,13,2.93318
0,-2.25,13.5,3.656999
0,-2.25,14,2.407477
0,-2.25,14.5,1.224538
0,-2.25,15,1.191365
0,-2,5,0.935348
0,-2,5.5,2.834581
0,-2,6,1.519434
0,-2,6.5,1.189672
0,-2,7,1.301316
0,-2,7.5,2.043047
0,-2,8,1.043041
0,-2,8.5,2.964293
0,-2,9,1.667881
0,-2,9.5,2.697865
0,-2,10,2.866046
0,-2,10.5,3.675056
0,-2,11,1.257548
0,-2,11.5,1.919488
0,-2,12,1.829818
0,-2,12.5,2.248863
0,-2,13,1.639981
0,-2,13.5,2.772766
0,-2,14,2.548856
0,-2,14.5,4.189067
0,-2,15,2.480985
0,-1.75,5,1.897736
0,-1.75,5.5,1.20937
0,-1.75,6,3.124165
0,-1.75,6.5,3.999512
0,-1.75,7,3.653214
0,-1.75,7.5,1.862468
0,-1.75,8,3.608714
0,-1.75,8.5,3.234639
0,-1.75,9,1.844597
0,-1.75,9.5,1.476304
0,-1.75,10,1.613185
0,-1.75,10.5,1.926431
0,-1.75,11,4.752853
0,-1.75,11.5,3.651439
0,-1.75,12,1.963394
0,-1.75,12.5,1.964624
0,-1.75,13,3.238032
0,-1.75,13.5,3.871611
0,-1.75,14,3.062985
0,-1.75,14.5,2.856334
0,-1.75,15,3.439952
0,-1.5,5,4.599213
0,-1.5,5.5,1.809874
0,-1.5,6,4.000525
0,-1.5,6.5,1.568186
0,-1.5,7,1.394048
0,-1.5,7.5,1.390836
0,-1.5,8,2.034446
0,-1.5,8.5,1.334442
0,-1.5,9,3.131497
0,-1.5,9.5,3.221632
0,-1.5,10,2.199234
0,-1.5,10.5,1.803262
0,-1.5,11,2.292063
0,-1.5,11.5,3.790998
0,-1.5,12,1.922026
0,-1.5,12.5,3.193222
0,-1.5,13,2.09009
0,-1.5,13.5,2.053946
0,-1.5,14,2.081753
0,-1.5,14.5,2.526643
0,-1.5,15,2.509874
0,-1.25,5,1.276231
0,-1.25,5.5,1.519121
0,-1.25,6,3.687843
0,-1.25,6.5,2.019205
0,-1.25,7,2.704927
0,-1.25,7.5,1.739115
0,-1.25,8,1.836825
0,-1.25,8.5,2.054452
0,-1.25,9,1.76434
0,-1.25,9.5,1.819627
0,-1.25,10,1.894376
0,-1.25,10.5,2.921703
0,-1.25,11,0.98054
0,-1.25,11.5,2.395473
0,-1.25,12,1.706712
0,-1.25,12.5,1.792181
0,-1.25,13,1.432569
0,-1.25,13.5,2.651658
0,-1.25,14,4.145367
0,-1.25,14.5,1.074931
0,-1.25,15,2.426134
0,-1,5,1.22601
0,-1,5.5,1.239586
0,-1,6,1.76797
0,-1,6.5,1.291195
0,-1,7,1.409724
0,-1,7.5,1.125884
0,-1,8,2.206466
0,-1,8.5,1.978847
0,-1,9,1.782316
0,-1,9.5,6.015168
0,-1,10,1.840083
0,-1,10.5,2.697441
0,-1,11,1.93225
0,-1,11.5,2.345841
0,-1,12,1.407267
0,-1,12.5,2.276623
0,-1,13,3.009665
0,-1,13.5,1.344136
0,-1,14,2.087402
0,-1,14.5,1.287558
0,-1,15,1.137352
0,-0.75,5,1.20365
0,-0.75,5.5,1.688507
0,-0.75,6,1.750377
0,-0.75,6.5,3.507704
0,-0.75,7,0.888576
0,-0.75,7.5,1.798939
0,-0.75,8,1.994616
0,-0.75,8.5,1.094909
0,-0.75,9,1.94534
0,-0.75,9.5,2.244948
0,-0.75,10,1.258836
0,-0.75,10.5,1.109439
0,-0.75,11,1.620774
0,-0.75,11.5,1.693048
0,-0.75,12,1.949622
0,-0.75,12.5,1.693369
0,-0.75,13,1.68112
0,-0.75,13.5,2.927621
0,-0.75,14,1.864299
0,-0.75,14.5,2.874618
0,-0.75,15,1.123843
0,-0.5,5,3.264084
0,-0.5,5.5,1.433797
0,-0.5,6,1.431621
0,-0.5,6.5,1.262571
0,-0.5,7,1.129862
0,-0.5,7.5,1.248303
0,-0.5,8,3.794458
0,-0.5,8.5,1.561188
0,-0.5,9,0.902632
0,-0.5,9.5,1.566737
0,-0.5,10,1.875346
0,-0.5,10.5,1.750378
0,-0.5,11,2.65304
0,-0.5,11.5,1.067871
0,-0.5,12,1.894322
0,-0.5,12.5,2.993005
0,-0.5,13,2.076858
0,-0.5,13.5,2.874987
0,-0.5,14,1.803256
0,-0.5,14.5,0.725397
0,-0.5,15,1.023326
0,-0.25,5,0.830749
0,-0.25,5.5,1.390653
0,-0.25,6,1.45665
0,-0.25,6.5,4.575777
0,-0.25,7,2.077247
0,-0.25,7.5,1.233893
0,-0.25,8,2.281287
0,-0.25,8.5,0.782843
0,-0.25,9,0.956459
0,-0.25,9.5,0.997174
0,-0.25,10,1.349027
0,-0.25,10.5,2.617369
0,-0.25,11,0.953882
0,-0.25,11.5,1.841167
0,-0.25,12,1.155164
0,-0.25,12.5,4.444116
0,-0.25,13,1.228117
0,-0.25,13.5,1.327953
0,-0.25,14,0.639587
0,-0.25,14.5,0.925734
0,-0.25,15,6.022456
0,0,5,2.136465
0,0,5.5,1.395176
0,0,6,1.362648
0,0,6.5,1.324281
0,0,7,1.462134
0,0,7.5,2.213625
0,0,8,1.350369
0,0,8.5,3.74383
0,0,9,1.733895
0,0,9.5,0.793003
0,0,10,0.986652
0,0,10.5,2.466009
0,0,11,0.965247
0,0,11.5,1.73519
0,0,12,0.958617
0,0,12.5,1.432233
0,0,13,0.803548
0,0,13.5,1.631636
0,0,14,5.561318
0,0,14.5,4.509287
0,0,15,0.661021
0,0.25,5,1.232706
0,0.25,5.5,0.717735
0,0.25,6,2.226393
0,0.25,6.5,2.372301
0,0.25,7,2.4511
0,0.25,7.5,1.014729
0,0.25,8,1.68613
0,0.25,8.5,1.47343
0,0.25,9,1.806669
0,0.25,9.5,1.502309
0,0.25,10,2.339271
0,0.25,10.5,1.209888
0,0.25,11,2.528688
0,0.25,11.5,1.385026
0,0.25,12,0.853581
0,0.25,12.5,1.151467
0,0.25,13,7.558235
0,0.25,13.5,0.674085
0,0.25,14,0.769797
0,0.25,14.5,0.626721
0,0.25,15,1.285467
0,0.5,5,1.231575
0,0.5,5.5,1.187843
0,0.5,6,1.111345
0,0.5,6.5,1.019848
0,0.5,7,1.926867
0,0.5,7.5,0.905803
0,0.5,8,0.981541
0,0.5,8.5,2.218731
0,0.5,9,1.240444
0,0.5,9.5,0.699412
0,0.5,10,1.084494
0,0.5,10.5,0.802131
0,0.5,11,1.756869
0,0.5,11.5,2.928037
0,0.5,12,0.885175
0,0.5,12.5,0.546917
0,0.5,13,0.915022
0,0.5,13.5,0.587138
0,0.5,14,1.784261
0,0.5,14.5,0.52387
0,0.5,15,0.52022
0,0.75,5,0.898367
0,0.75,5.5,2.440192
0,0.75,6,4.603059
0,0.75,6.5,2.440202
0,0.75,7,1.128797
0,0.75,7.5,0.949824
0,0.75,8,1.570408
0,0.75,8.5,0.747613
0,0.75,9,0.674171
0,0.75,9.5,0.696203
0,0.75,10,1.111343
0,0.75,10.5,1.231138
0,0.75,11,0.571179
0,0.75,11.5,1.236282
0,0.75,12,0.56657
0,0.75,12.5,0.730094
0,0.75,13,0.647882
0,0.75,13.5,1.362906
0,0.75,14,0.879727
0,0.75,14.5,0.491836
0,0.75,15,0.72975
0,1,5,1.086941
0,1,5.5,0.620694
0,1,6,0.514943
0,1,6.5,0.699444
0,1,7,0.619209
0,1,7.5,0.833841
0,1,8,0.692035
0,1,8.5,0.747081
0,1,9,1.05765
0,1,9.5,0.714724
0,1,10,0.920381
0,1,10.5,1.005194
0,1,11,0.451354
0,1,11.5,1.807445
0,1,12,0.402033
0,1,12.5,0.608892
0,1,13,0.699334
0,1,13.5,1.225888
0,1,14,0.490134
0,1,14.5,0.52184
0,1,15,0.934752
0,1.25,5,0.495758
0,1.25,5.5,0.77857
0,1.25,6,0.775399
0,1.25,6.5,2.726453
0,1.25,7,0.759005
0,1.25,7.5,1.169424
0,1.25,8,0.47994
0,1.25,8.5,3.78672
0,1.25,9,0.541619
0,1.25,9.5,1.357091
0,1.25,10,1.216448
0,1.25,10.5,1.496348
0,1.25,11,0.451854
0,1.25,11.5,1.040916
0,1.25,12,1.020728
0,1.25,12.5,0.719403
0,1.25,13,0.498294
0,1.25,13.5,0.58151
0,1.25,14,0.567446
0,1.25,14.5,2.282122
0,1.25,15,1.806642
0,1.5,5,0.494179
0,1.5,5.5,0.476187
0,1.5,6,0.510648
0,1.5,6.5,0.622502
0,1.5,7,0.466864
0,1.5,7.5,1.759648
0,1.5,8,0.713107
0,1.5,8.5,0.493476
0,1.5,9,0.498178
0,1.5,9.5,0.452956
0,1.5,10,0.682725
0,1.5,10.5,0.812334
0,1.5,11,0.46772
0,1.5,11.5,0.595241
0,1.5,12,0.500177
0,1.5,12.5,0.808975
0,1.5,13,0.969086
0,1.5,13.5,0.580946
0,1.5,14,0.561628
0,1.5,14.5,1.213503
0,1.5,15,1.372374
0,1.75,5,0.541283
0,1.75,5.5,0.691927
0,1.75,6,0.519827
0,1.75,6.5,0.552024
0,1.75,7,0.503671
0,1.75,7.5,0.457168
0,1.75,8,0.547265
0,1.75,8.5,0.509993
0,1.75,9,0.589394
0,1.75,9.5,0.487862
0,1.75,10,0.938805
0,1.75,10.5,8.511396
0,1.75,11,0.612355
0,1.75,11.5,1.967552
0,1.75,12,1.59274
0,1.75,12.5,0.59876
0,1.75,13,0.548681
0,1.75,13.5,0.570632
0,1.75,14,1.037179
0,1.75,14.5,0.808034
0,1.75,15,0.836984
0,2,5,0.554239
0,2,5.5,0.565076
0,2,6,0.565658
0,2,6.5,0.507463
0,2,7,0.580085
0,2,7.5,0.506065
0,2,8,0.495868
0,2,8.5,0.522293
0,2,9,0.49334
0,2,9.5,0.664257
0,2,10,1.975065
0,2,10.5,0.812359
0,2,11,0.544781
0,2,11.5,0.628012
0,2,12,0.51065
0,2,12.5,1.973895
0,2,13,0.672769
0,2,13.5,5.349368
0,2,14,1.247118
0,2,14.5,0.955106
0,2,15,1.648917
0,2.25,5,1.090466
0,2.25,5.5,0.554715
0,2.25,6,1.107639
0,2.25,6.5,0.536733
0,2.25,7,0.487033
0,2.25,7.5,0.587336
0,2.25,8,0.900012
0,2.25,8.5,1.33909
0,2.25,9,0.551424
0,2.25,9.5,0.635849
0,2.25,10,0.81804
0,2.25,10.5,0.967988
0,2.25,11,11.331276
0,2.25,11.5,0.546425
0,2.25,12,1.085908
0,2.25,12.5,1.128217
0,2.25,13,0.685795
0,2.25,13.5,1.426926
0,2.25,14,1.451179
0,2.25,14.5,1.269527
0,2.25,15,1.689776
0,2.5,5,1.46464
0,2.5,5.5,0.508564
0,2.5,6,0.609473
0,2.5,6.5,1.573176
0,2.5,7,0.455873
0,2.5,7.5,0.578792
0,2.5,8,0.542646
0,2.5,8.5,0.476658
0,2.5,9,3.261609
0,2.5,9.5,0.728701
0,2.5,10,1.262529
0,2.5,10.5,0.649013
0,2.5,11,1.688277
0,2.5,11.5,0.72293
0,2.5,12,1.842058
0,2.5,12.5,1.538022
0,2.5,13,0.839173
0,2.5,13.5,1.276529
0,2.5,14,1.137382
0,2.5,14.5,3.919245
0,2.5,15,2.164981
0,2.75,5,0.765674
0,2.75,5.5,1.201996
0,2.75,6,2.152082
0,2.75,6.5,1.049562
0,2.75,7,1.776107
0,2.75,7.5,0.446403
0,2.75,8,0.619037
0,2.75,8.5,0.580352
0,2.75,9,1.338909
0,2.75,9.5,1.191595
0,2.75,10,1.11501
0,2.75,10.5,1.045052
0,2.75,11,1.933752
0,2.75,11.5,1.101259
0,2.75,12,0.7073
0,2.75,12.5,2.657511
0,2.75,13,2.450016
0,2.75,13.5,1.197142
0,2.75,14,3.234939
0,2.75,14.5,1.726311
0,2.75,15,2.574566
0,3,5,1.431081
0,3,5.5,1.000233
0,3,6,0.931534
0,3,6.5,1.655388
0,3,7,0.778084
0,3,7.5,1.002573
0,3,8,0.889086
0,3,8.5,0.537657
0,3,9,0.517114
0,3,9.5,1.480022
0,3,10,0.945348
0,3,10.5,1.492966
0,3,11,4.955686
0,3,11.5,1.584662
0,3,12,1.850231
0,3,12.5,1.941829
0,3,13,2.385589
0,3,13.5,2.898271
0,3,14,1.135206
0,3,14.5,1.401934
0,3,15,2.700552
0,3.25,5,1.502167
0,3.25,5.5,2.667295
0,3.25,6,1.291046
0,3.25,6.5,1.370425
0,3.25,7,2.669992
0,3.25,7.5,1.233359
0,3.25,8,1.195788
0,3.25,8.5,0.95028
0,3.25,9,2.723398
0,3.25,9.5,1.956224
0,3.25,10,1.229828
0,3.25,10.5,1.385872
0,3.25,11,1.474198
0,3.25,11.5,2.282169
0,3.25,12,1.98604
0,3.25,12.5,1.405016
0,3.25,13,0.975217
0,3.25,13.5,0.971145
0,3.25,14,1.093
0,3.25,14.5,2.830675
0,3.25,15,1.118448
0,3.5,5,1.211652
0,3.5,5.5,2.427538
0,3.5,6,4.117362
0,3.5,6.5,2.321331
0,3.5,7,2.069264
0,3.5,7.5,1.354141
0,3.5,8,1.522653
0,3.5,8.5,1.39966
0,3.5,9,1.354775
0,3.5,9.5,3.763512
0,3.5,10,2.949585
0,3.5,10.5,1.099254
0,3.5,11,1.983338
0,3.5,11.5,2.206432
0,3.5,12,2.000537
0,3.5,12.5,3.104213
0,3.5,13,1.677225
0,3.5,13.5,2.665273
0,3.5,14,1.821028
0,3.5,14.5,1.934609
0,3.5,15,1.66736
0,3.75,5,2.246277
0,3.75,5.5,1.301582
0,3.75,6,1.393548
0,3.75,6.5,2.516413
0,3.75,7,1.880328
0,3.75,7.5,3.805334
0,3.75,8,1.307926
0,3.75,8.5,1.6972
0,3.75,9,1.445689
0,3.75,9.5,3.100063
0,3.75,10,2.563715
0,3.75,10.5,2.994707
0,3.75,11,1.911151
0,3.75,11.5,1.877776
0,3.75,12,1.82212
0,3.75,12.5,1.369335
0,3.75,13,3.771655
0,3.75,13.5,1.21242
0,3.75,14,1.944639
0,3.75,14.5,2.332879
0,3.75,15,1.213267
0,4,5,2.339469
0,4,5.5,1.390222
0,4,6,1.397288
0,4,6.5,1.61825
0,4,7,0.976966
0,4,7.5,3.247452
0,4,8,4.543959
0,4,8.5,1.433463
0,4,9,1.226815
0,4,9.5,3.112937
0,4,10,1.361616
0,4,10.5,0.860482
0,4,11,1.444668
0,4,11.5,2.836538
0,4,12,1.352716
0,4,12.5,1.726464
0,4,13,1.321801
0,4,13.5,3.82835
0,4,14,1.719423
0,4,14.5,1.264046
0,4,15,1.265281
0,4.25,5,1.788016
0,4.25,5.5,1.481658
0,4.25,6,2.061255
0,4.25,6.5,1.151838
0,4.25,7,1.878969
0,4.25,7.5,1.297328
0,4.25,8,1.262501
0,4.25,8.5,1.299495
0,4.25,9,2.303997
0,4.25,9.5,1.412501
0,4.25,10,1.822553
0,4.25,10.5,1.950318
0,4.25,11,2.689994
0,4.25,11.5,1.211736
0,4.25,12,3.245559
0,4.25,12.5,2.001862
0,4.25,13,1.697186
0,4.25,13.5,2.729288
0,4.25,14,1.842819
0,4.25,14.5,1.329798
0,4.25,15,1.116827
0,4.5,5,2.172368
0,4.5,5.5,2.072016
0,4.5,6,2.50269
0,4.5,6.5,1.946018
0,4.5,7,2.157425
0,4.5,7.5,1.24795
0,4.5,8,1.19594
0,4.5,8.5,2.155859
0,4.5,9,1.725784
0,4.5,9.5,1.948784
0,4.5,10,3.236634
0,4.5,10.5,2.71547
0,4.5,11,2.280426
0,4.5,11.5,2.427876
0,4.5,12,1.19571
0,4.5,12.5,3.828601
0,4.5,13,1.266667
0,4.5,13.5,2.665869
0,4.5,14,1.153529
0,4.5,14.5,2.164431
0,4.5,15,1.595903
0,4.75,5,1.632712
0,4.75,5.5,1.435575
0,4.75,6,1.684721
0,4.75,6.5,2.220956
0,4.75,7,1.809582
0,4.75,7.5,2.204989
0,4.75,8,1.988545
0,4.75,8.5,1.345229
0,4.75,9,1.300421
0,4.75,9.5,3.018157
0,4.75,10,1.634119
0,4.75,10.5,3.488871
0,4.75,11,1.447669
0,4.75,11.5,3.216306
0,4.75,12,1.370537
0,4.75,12.5,1.666909
0,4.75,13,2.172993
0,4.75,13.5,1.375748
0,4.75,14,2.029007
0,4.75,14.5,1.787676
0,4.75,15,3.620534
0,5,5,1.828104
0,5,5.5,1.899473
0,5,6,1.387165
0,5,6.5,1.784566
0,5,7,2.25984
0,5,7.5,1.678717
0,5,8,3.021795
0,5,8.5,2.349081
0,5,9,1.46215
0,5,9.5,1.166041
0,5,10,1.596645
0,5,10.5,1.6464
0,5,11,2.39181
0,5,11.5,1.870835
0,5,12,1.619714
0,5,12.5,2.3435
0,5,13,2.62637
0,5,13.5,2.28308
0,5,14,1.397354
0,5,14.5,1.758679
0,5,15,1.69918
0.25,-5,5,1.830217
0.25,-5,5.5,1.244122
0.25,-5,6,1.565484
0.25,-5,6.5,1.813286
0.25,-5,7,2.239243
0.25,-5,7.5,2.675793
0.25,-5,8,1.438089
0.25,-5,8.5,1.791959
0.25,-5,9,1.507412
0.25,-5,9.5,2.546471
0.25,-5,10,3.357794
0.25,-5,10.5,1.589236
0.25,-5,11,2.140989
0.25,-5,11.5,1.9032
0.25,-5,12,3.619572
0.25,-5,12.5,2.664768
0.25,-5,13,2.150406
0.25,-5,13.5,2.739719
0.25,-5,14,1.748983
0.25,-5,14.5,1.823389
0.25,-5,15,2.738639
0.25,-4.75,5,1.749019
0.25,-4.75,5.5,1.199631
0.25,-4.75,6,2.643535
0.25,-4.75,6.5,2.09862
0.25,-4.75,7,1.377697
0.25,-4.75,7.5,1.661683
0.25,-4.75,8,1.537696
0.25,-4.75,8.5,2.803791
0.25,-4.75,9,2.217287
0.25,-4.75,9.5,1.482853
0.25,-4.75,10,1.925405
0.25,-4.75,10.5,2.234406
0.25,-4.75,11,3.041093
0.25,-4.75,11.5,3.529613
0.25,-4.75,12,1.834443
0.25,-4.75,12.5,1.892126
0.25,-4.75,13,3.955168
0.25,-4.75,13.5,2.093831
0.25,-4.75,14,2.031801
0.25,-4.75,14.5,1.829947
0.25,-4.75,15,3.854609
0.25,-4.5,5,2.105702
0.25,-4.5,5.5,2.310746
0.25,-4.5,6,1.616219
0.25,-4.5,6.5,2.531636
0.25,-4.5,7,3.531722
0.25,-4.5,7.5,3.538437
0.25,-4.5,8,1.996392
0.25,-4.5,8.5,2.02736
0.25,-4.5,9,2.65447
0.25,-4.5,9.5,2.179112
0.25,-4.5,10,4.467585
0.25,-4.5,10.5,1.391002
0.25,-4.5,11,2.01369
0.25,-4.5,11.5,1.165621
0.25,-4.5,12,1.76472
0.25,-4.5,12.5,1.507376
0.25,-4.5,13,2.717211
0.25,-4.5,13.5,2.952619
0.25,-4.5,14,2.984916
0.25,-4.5,14.5,1.915293
0.25,-4.5,15,1.733124
0.25,-4.25,5,4.409558
0.25,-4.25,5.5,1.359979
0.25,-4.25,6,2.840533
0.25,-4.25,6.5,1.967451
0.25,-4.25,7,1.228458
0.25,-4.25,7.5,2.469378
0.25,-4.25,8,2.094639
0.25,-4.25,8.5,2.825685
0.25,-4.25,9,1.81199
0.25,-4.25,9.5,1.447599
0.25,-4.25,10,1.310735
0.25,-4.25,10.5,2.047975
0.25,-4.25,11,2.360989
0.25,-4.25,11.5,2.542719
0.25,-4.25,12,1.933591
0.25,-4.25,12.5,1.460322
