@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute varObjetivo numeric
@attribute speed numeric
@attribute distance numeric

@data
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0,0.5,?
0,0.9,0,0.5,?
0,-1,-0.584326,0.5,?
0,-0.9,-0.568191,0.5,?
0,-0.8,-0.536154,0.5,?
0,-0.7,-0.455384,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0,0.5,?
0,0.9,0.456946,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.507308,0.5,?
0,-0.8,-0.48169,0.5,?
0,-0.7,-0.584145,0.5,?
0,-0.6,-0.575843,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0,0.5,?
0,0.9,0,0.5,?
0,-1,-0.800606,0.5,?
0,-0.9,-0.565232,0.5,?
0,-0.8,-0.558557,0.5,?
0,-0.7,-0.426186,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0,0.5,?
0,0.9,0,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.823749,0.5,?
0,-0.8,-0.655775,0.5,?
0,-0.7,-0.446045,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0,0.5,?
0,0.9,0.437388,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.553484,0.5,?
0,-0.8,-0.436964,0.5,?
0,-0.7,-0.477979,0.5,?
0,-0.6,-0.515917,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0,0.5,?
0,0.9,0,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.591573,0.5,?
0,-0.8,-0.520027,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,-0.401713,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0.390244,0.5,?
0,0.9,0.532495,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.416336,0.5,?
0,-0.8,-0.431483,0.5,?
0,-0.7,-0.531387,0.5,?
0,-0.6,-0.446413,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0,0.5,?
0,0.9,0.473526,0.5,?
0,-1,-0.49959,0.5,?
0,-0.9,-0.493308,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,-0.555106,0.5,?
0,-0.5,-0.396143,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0,0.5,?
0,0.9,0,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.878134,0.5,?
0,-0.8,-0.540565,0.5,?
0,-0.7,-0.517067,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0.801128,0.5,?
0,0.8,0.630991,0.5,?
0,0.9,0.483384,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.765234,0.5,?
0,-0.8,-0.40846,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0.72984,0.5,?
0,0.9,0.438947,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0.472859,0.5,?
0,0.6,0,0.5,?
0,0.7,0.43046,0.5,?
0,0.8,0,0.5,?
0,0.9,0,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.572417,0.5,?
0,-0.8,-0.460833,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0.378465,0.5,?
0,0.6,0,0.5,?
0,0.7,0.425389,0.5,?
0,0.8,0.481147,0.5,?
0,0.9,0.429672,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,-0.441323,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0,0.5,?
0,0.8,0.446238,0.5,?
0,0.9,0.757201,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0,0.5,?
0,0.7,0.486833,0.5,?
0,0.8,0.515095,0.5,?
0,0.9,0.465595,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,-0.536584,0.5,?
0,-0.7,-0.415563,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0.456553,0.5,?
0,0.6,0.419872,0.5,?
0,0.7,0.401351,0.5,?
0,0.8,0.405622,0.5,?
0,0.9,0.416162,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,-0.403187,0.5,?
0,-0.6,0,0.5,?
0,-0.5,-0.600842,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0,0.5,?
0,0.6,0.655052,0.5,?
0,0.7,0.458981,0.5,?
0,0.8,0.624891,0.5,?
0,0.9,0.661722,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.780704,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0.377466,0.5,?
0,0.5,0.720231,0.5,?
0,0.6,0.699253,0.5,?
0,0.7,0.6077,0.5,?
0,0.8,0.491814,0.5,?
0,0.9,0.708633,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,-0.579764,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0.412578,0.5,?
0,0.5,0,0.5,?
0,0.6,0.72738,0.5,?
0,0.7,0.623052,0.5,?
0,0.8,0.713892,0.5,?
0,0.9,0.893576,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.46547,0.5,?
0,-0.8,-0.438554,0.5,?
0,-0.7,-0.530267,0.5,?
0,-0.6,-0.612867,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,-0.482026,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0.499938,0.5,?
0,0.4,0.686364,0.5,?
0,0.5,0.622828,0.5,?
0.478118,0.6,0.892299,0.5,?
0.421642,0.7,0.86916,0.5,?
0.424107,0.8,0.998922,0.5,?
0.66429,0.9,0.991131,0.5,?
0.504622,-1,0,0.5,?
-0.592128,-0.9,-0.992744,0.5,?
0,-0.8,-0.783661,0.5,?
0,-0.7,-0.799128,0.5,?
0,-0.6,-0.741747,0.5,?
0,-0.5,-0.551997,0.5,?
0,-0.4,-0.824965,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0.403779,0.5,?
0,0.4,0,0.5,?
0,0.5,0.434126,0.5,?
0,0.6,0.683408,0.5,?
0.394242,0.7,0.900456,0.5,?
0.735491,0.8,0,0.5,?
0,0.9,0.981321,0.5,?
0,-1,0.104808,0.5,?
0,-0.9,-0.979209,0.5,?
0,-0.8,-0.580262,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0.401242,0.5,?
0,0.5,0.491938,0.5,?
0,0.6,0.579358,0.5,?
0,0.7,0.680033,0.5,?
0,0.8,0.56321,0.5,?
0,0.9,0.600431,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.546179,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0,0.5,?
0,0.4,0,0.5,?
0,0.5,0.539767,0.5,?
0,0.6,0.808421,0.5,?
0.394443,0.7,0.668474,0.5,?
0,0.8,0.693771,0.5,?
0,0.9,0.575415,0.5,?
0,-1,0,0.5,?
0,-0.9,-0.42725,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0.415618,0.5,?
0,0.4,0.401746,0.5,?
0,0.5,0.419025,0.5,?
0,0.6,0.512685,0.5,?
0,0.7,0.754789,0.5,?
0,0.8,0.719789,0.5,?
0,0.9,0.639041,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,-0.596986,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0.440506,0.5,?
0,0.4,0.420956,0.5,?
0,0.5,0.437999,0.5,?
0,0.6,0.467987,0.5,?
0,0.7,0.543931,0.5,?
0,0.8,0.674043,0.5,?
0,0.9,0.630716,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0.386782,0.5,?
0,0.3,0.405215,0.5,?
0,0.4,0.4227,0.5,?
0,0.5,0.47011,0.5,?
0,0.6,0.555863,0.5,?
0,0.7,0.614859,0.5,?
0,0.8,0.58773,0.5,?
0,0.9,0.607605,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0,0.5,?
0,0.3,0.423685,0.5,?
0,0.4,0.514198,0.5,?
0,0.5,0.504539,0.5,?
0,0.6,0.511325,0.5,?
0,0.7,0.516387,0.5,?
0,0.8,0.575412,0.5,?
0.459191,0.9,0.736907,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0.366729,0.5,?
0,0.2,0.384439,0.5,?
0,0.3,0.405668,0.5,?
0,0.4,0.446144,0.5,?
0,0.5,0.469029,0.5,?
0,0.6,0.612079,0.5,?
0.407228,0.7,0.604112,0.5,?
0,0.8,0.719721,0.5,?
0,0.9,0.650748,0.5,?
0,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0.395072,0.5,?
0,0.3,0.58228,0.5,?
0,0.4,0.601048,0.5,?
0,0.5,0.560269,0.5,?
0,0.6,0.542254,0.5,?
0,0.7,0.585594,0.5,?
0,0.8,0.581461,0.5,?
0.506261,0.9,0.777975,0.5,?
0.422633,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0,0.5,?
0,0.2,0.414767,0.5,?
0,0.3,0.457493,0.5,?
0,0.4,0.495654,0.5,?
0,0.5,0.645326,0.5,?
0.418935,0.6,0.572714,0.5,?
0,0.7,0.632166,0.5,?
0,0.8,0.760257,0.5,?
0.429044,0.9,0.798939,0.5,?
0.418939,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0,0.5,?
0,0.1,0.432908,0.5,?
0,0.2,0.478985,0.5,?
0,0.3,0.469132,0.5,?
0,0.4,0.497448,0.5,?
0,0.5,0.515155,0.5,?
0,0.6,0.556546,0.5,?
0,0.7,0.760551,0.5,?
0.467034,0.8,0.678337,0.5,?
0.427896,0.9,0.759336,0.5,?
0.43166,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0.366992,0.5,?
0,0.1,0.410515,0.5,?
0,0.2,0.467151,0.5,?
0,0.3,0.482842,0.5,?
0,0.4,0.654672,0.5,?
0.425957,0.5,0.686631,0.5,?
0,0.6,0.603924,0.5,?
0,0.7,0.612517,0.5,?
0,0.8,0.692733,0.5,?
0.42309,0.9,0.702045,0.5,?
0.616684,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0.386612,0.5,?
0,0.1,0.436933,0.5,?
0,0.2,0.503084,0.5,?
0,0.3,0.495103,0.5,?
0,0.4,0.540393,0.5,?
0.420651,0.5,0.604866,0.5,?
0.418428,0.6,0.604553,0.5,?
0.505909,0.7,0.710436,0.5,?
0.456827,0.8,0.760344,0.5,?
0.44034,0.9,0.733435,0.5,?
0.457635,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0,0,0.399895,0.5,?
0,0.1,0.434273,0.5,?
0,0.2,0.472689,0.5,?
0.416911,0.3,0.561558,0.5,?
0.444353,0.4,0.642162,0.5,?
0.430882,0.5,0.581317,0.5,?
0.433121,0.6,0.61542,0.5,?
0.437342,0.7,0.74964,0.5,?
0.451892,0.8,0.716346,0.5,?
0.666264,0.9,0.942805,0.5,?
0.534578,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0,-0.1,0,0.5,?
0.400448,0,0.398134,0.5,?
0.424346,0.1,0.465399,0.5,?
0.431889,0.2,0.513297,0.5,?
0.430671,0.3,0.515574,0.5,?
0.438534,0.4,0.551132,0.5,?
0.440371,0.5,0.743875,0.5,?
0.488053,0.6,0.635706,0.5,?
0.466439,0.7,0.711529,0.5,?
0.463664,0.8,0.688308,0.5,?
0.457609,0.9,0.687431,0.5,?
0.500514,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0.41788,-0.4,0,0.5,?
0,-0.3,0,0.5,?
0,-0.2,0,0.5,?
0.428034,-0.1,0.392976,0.5,?
0.434024,0,0.434059,0.5,?
0.439277,0.1,0.46887,0.5,?
0.443945,0.2,0.582551,0.5,?
0.460712,0.3,0.59486,0.5,?
0.455771,0.4,0.597733,0.5,?
0.463853,0.5,0.663645,0.5,?
0.465369,0.6,0.648215,0.5,?
0.467309,0.7,0.666827,0.5,?
0.574955,0.8,0.789767,0.5,?
0.506526,0.9,0.801001,0.5,?
0.510346,-1,0,0.5,?
0,-0.9,0,0.5,?
0.412446,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0.424686,-0.3,0,0.5,?
0.439339,-0.2,0,0.5,?
0.445931,-0.1,0.394479,0.5,?
0.437761,0,0.433976,0.5,?
0.453552,0.1,0.490544,0.5,?
0.459622,0.2,0.518558,0.5,?
0.463972,0.3,0.551032,0.5,?
0.466685,0.4,0.580917,0.5,?
0.470834,0.5,0.802776,0.5,?
0.526311,0.6,0.676749,0.5,?
0.499073,0.7,0.788811,0.5,?
0.502971,0.8,0.763785,0.5,?
0.49588,0.9,0.718851,0.5,?
0.515869,-1,0,0.5,?
0,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0.418658,-0.7,0,0.5,?
0.426875,-0.6,0,0.5,?
0.421776,-0.5,0,0.5,?
0,-0.4,0,0.5,?
0.435853,-0.3,0,0.5,?
0.455601,-0.2,0.386131,0.5,?
0.457823,-0.1,0.416966,0.5,?
0.464561,0,0.467016,0.5,?
0.47023,0.1,0.539961,0.5,?
0.485582,0.2,0.539899,0.5,?
0.485572,0.3,0.58977,0.5,?
0.483897,0.4,0.603025,0.5,?
0.487357,0.5,0.642825,0.5,?
0.496053,0.6,0.658837,0.5,?
0.497516,0.7,0.785558,0.5,?
0.555464,0.8,0.880609,0.5,?
0.525046,0.9,0.822435,0.5,?
0.54396,-1,0,0.5,?
0.434288,-0.9,0,0.5,?
0.442214,-0.8,0,0.5,?
0,-0.7,0,0.5,?
0,-0.6,0,0.5,?
0.447378,-0.5,0,0.5,?
0.461077,-0.4,0,0.5,?
0.461682,-0.3,0,0.5,?
0.447422,-0.2,0,0.5,?
0.473212,-0.1,0.435945,0.5,?
0.479034,0,0.47834,0.5,?
0.48409,0.1,0.510719,0.5,?
0.489461,0.2,0.543855,0.5,?
0.494705,0.3,0.618582,0.5,?
0.521895,0.4,0.641426,0.5,?
0.517392,0.5,0.698428,0.5,?
0.513605,0.6,0.68117,0.5,?
0.514243,0.7,0.696147,0.5,?
0.51843,0.8,0.712919,0.5,?
0.518051,0.9,0.868093,0.5,?
0.659409,-1,0.383487,0.5,?
0,-0.9,0,0.5,?
0.423521,-0.8,0,0.5,?
0.454427,-0.7,0,0.5,?
0.468601,-0.6,0,0.5,?
0.412629,-0.5,0,0.5,?
0.473404,-0.4,0,0.5,?
0.483032,-0.3,0,0.5,?
0.482292,-0.2,0.412199,0.5,?
0.489488,-0.1,0.450582,0.5,?
0.476399,0,0.471717,0.5,?
0.499326,0.1,0.536923,0.5,?
0.505263,0.2,0.572584,0.5,?
0.511311,0.3,0.593219,0.5,?
0.515366,0.4,0.618033,0.5,?
0.515829,0.5,0.644707,0.5,?
0.594829,0.6,0.755143,0.5,?
0.548414,0.7,0.827912,0.5,?
0.541567,0.8,0.760119,0.5,?
0.544275,0.9,0.776191,0.5,?
0.564767,-1,0,0.5,?
0.462393,-0.9,0,0.5,?
0,-0.8,0,0.5,?
0.460997,-0.7,0,0.5,?
0.479744,-0.6,0,0.5,?
0.477578,-0.5,0,0.5,?
0.491708,-0.4,0,0.5,?
0.495755,-0.3,0,0.5,?
0.475743,-0.2,0.366817,0.5,?
0.50297,-0.1,0.47079,0.5,?
0.509141,0,0.509265,0.5,?
0.51498,0.1,0.541153,0.5,?
0.519808,0.2,0.582068,0.5,?
0.526156,0.3,0.696511,0.5,?
0.559351,0.4,0.655497,0.5,?
0.541113,0.5,0.719064,0.5,?
0.541315,0.6,0.699594,0.5,?
0.539306,0.7,0.701175,0.5,?
0.544954,0.8,0.725755,0.5,?
0.555892,0.9,0.895048,0.5,?
0.637254,-1,0,0.5,?
0.432234,-0.9,0,0.5,?
0.471858,-0.8,0,0.5,?
0.491732,-0.7,0,0.5,?
0.494527,-0.6,0,0.5,?
0.415425,-0.5,0,0.5,?
0.49435,-0.4,0,0.5,?
0.507663,-0.3,0.418894,0.5,?
0.517288,-0.2,0.461707,0.5,?
0.5152,-0.1,0.479975,0.5,?
0.523691,0,0.520561,0.5,?
0.531158,0.1,0.560317,0.5,?
0.537671,0.2,0.608403,0.5,?
0.538116,0.3,0.627357,0.5,?
0.544632,0.4,0.649569,0.5,?
0.549301,0.5,0.685082,0.5,?
0.552646,0.6,0.707426,0.5,?
0.630484,0.7,0.839135,0.5,?
0.616164,0.8,0.790624,0.5,?
0.582952,0.9,0.841654,0.5,?
0.595754,-1,0,0.5,?
0.492963,-0.9,0,0.5,?
0.501546,-0.8,0,0.5,?
0.437737,-0.7,0,0.5,?
0.501681,-0.6,0,0.5,?
0.510845,-0.5,0,0.5,?
0.520124,-0.4,0.385049,0.5,?
0.528336,-0.3,0.444468,0.5,?
0.489197,-0.2,0.419628,0.5,?
0.528373,-0.1,0.48874,0.5,?
0.539102,0,0.538052,0.5,?
0.545785,0.1,0.601731,0.5,?
0.552851,0.2,0.602695,0.5,?
0.559202,0.3,0.723967,0.5,?
0.5853,0.4,0.765609,0.5,?
0.570784,0.5,0.725658,0.5,?
0.570231,0.6,0.729396,0.5,?
0.574183,0.7,0.755909,0.5,?
0.577873,0.8,0.755901,0.5,?
0.689534,0.9,0.891772,0.5,?
0.663548,-1,0,0.5,?
0.493642,-0.9,0,0.5,?
0.50856,-0.8,0,0.5,?
0.521667,-0.7,0,0.5,?
0.528453,-0.6,0,0.5,?
0.483978,-0.5,0,0.5,?
